"행정구역(시군구)별","연령별","항목","단위","2022.02 월",
"서산시","87세","총인구수[명]","명","707",
"서산시","87세","남자인구수[명]","명","214",
"서산시","87세","여자인구수[명]","명","493",
"서산시","88세","총인구수[명]","명","542",
"서산시","88세","남자인구수[명]","명","159",
"서산시","88세","여자인구수[명]","명","383",
"서산시","89세","총인구수[명]","명","533",
"서산시","89세","남자인구수[명]","명","158",
"서산시","89세","여자인구수[명]","명","375",
"서산시","90세","총인구수[명]","명","359",
"서산시","90세","남자인구수[명]","명","78",
"서산시","90세","여자인구수[명]","명","281",
"서산시","91세","총인구수[명]","명","229",
"서산시","91세","남자인구수[명]","명","54",
"서산시","91세","여자인구수[명]","명","175",
"서산시","92세","총인구수[명]","명","222",
"서산시","92세","남자인구수[명]","명","56",
"서산시","92세","여자인구수[명]","명","166",
"서산시","93세","총인구수[명]","명","192",
"서산시","93세","남자인구수[명]","명","33",
"서산시","93세","여자인구수[명]","명","159",
"서산시","94세","총인구수[명]","명","103",
"서산시","94세","남자인구수[명]","명","22",
"서산시","94세","여자인구수[명]","명","81",
"서산시","95세","총인구수[명]","명","84",
"서산시","95세","남자인구수[명]","명","10",
"서산시","95세","여자인구수[명]","명","74",
"서산시","96세","총인구수[명]","명","64",
"서산시","96세","남자인구수[명]","명","12",
"서산시","96세","여자인구수[명]","명","52",
"서산시","97세","총인구수[명]","명","59",
"서산시","97세","남자인구수[명]","명","6",
"서산시","97세","여자인구수[명]","명","53",
"서산시","98세","총인구수[명]","명","37",
"서산시","98세","남자인구수[명]","명","6",
"서산시","98세","여자인구수[명]","명","31",
"서산시","99세","총인구수[명]","명","24",
"서산시","99세","남자인구수[명]","명","2",
"서산시","99세","여자인구수[명]","명","22",
"서산시","100세 이상","총인구수[명]","명","41",
"서산시","100세 이상","남자인구수[명]","명","3",
"서산시","100세 이상","여자인구수[명]","명","38",
"논산시","계","총인구수[명]","명","114340",
"논산시","계","남자인구수[명]","명","57064",
"논산시","계","여자인구수[명]","명","57276",
"논산시","0세","총인구수[명]","명","416",
"논산시","0세","남자인구수[명]","명","210",
"논산시","0세","여자인구수[명]","명","206",
"논산시","1세","총인구수[명]","명","463",
"논산시","1세","남자인구수[명]","명","218",
"논산시","1세","여자인구수[명]","명","245",
"논산시","2세","총인구수[명]","명","541",
"논산시","2세","남자인구수[명]","명","282",
"논산시","2세","여자인구수[명]","명","259",
"논산시","3세","총인구수[명]","명","599",
"논산시","3세","남자인구수[명]","명","300",
"논산시","3세","여자인구수[명]","명","299",
"논산시","4세","총인구수[명]","명","661",
"논산시","4세","남자인구수[명]","명","358",
"논산시","4세","여자인구수[명]","명","303",
"논산시","5세","총인구수[명]","명","681",
"논산시","5세","남자인구수[명]","명","358",
"논산시","5세","여자인구수[명]","명","323",
"논산시","6세","총인구수[명]","명","791",
"논산시","6세","남자인구수[명]","명","402",
"논산시","6세","여자인구수[명]","명","389",
"논산시","7세","총인구수[명]","명","816",
"논산시","7세","남자인구수[명]","명","401",
"논산시","7세","여자인구수[명]","명","415",
"논산시","8세","총인구수[명]","명","783",
"논산시","8세","남자인구수[명]","명","409",
"논산시","8세","여자인구수[명]","명","374",
"논산시","9세","총인구수[명]","명","885",
"논산시","9세","남자인구수[명]","명","436",
"논산시","9세","여자인구수[명]","명","449",
"논산시","10세","총인구수[명]","명","878",
"논산시","10세","남자인구수[명]","명","463",
"논산시","10세","여자인구수[명]","명","415",
"논산시","11세","총인구수[명]","명","886",
"논산시","11세","남자인구수[명]","명","468",
"논산시","11세","여자인구수[명]","명","418",
"논산시","12세","총인구수[명]","명","862",
"논산시","12세","남자인구수[명]","명","442",
"논산시","12세","여자인구수[명]","명","420",
"논산시","13세","총인구수[명]","명","957",
"논산시","13세","남자인구수[명]","명","471",
"논산시","13세","여자인구수[명]","명","486",
"논산시","14세","총인구수[명]","명","991",
"논산시","14세","남자인구수[명]","명","539",
"논산시","14세","여자인구수[명]","명","452",
"논산시","15세","총인구수[명]","명","960",
"논산시","15세","남자인구수[명]","명","484",
"논산시","15세","여자인구수[명]","명","476",
"논산시","16세","총인구수[명]","명","890",
"논산시","16세","남자인구수[명]","명","462",
"논산시","16세","여자인구수[명]","명","428",
"논산시","17세","총인구수[명]","명","952",
"논산시","17세","남자인구수[명]","명","471",
"논산시","17세","여자인구수[명]","명","481",
"논산시","18세","총인구수[명]","명","1013",
"논산시","18세","남자인구수[명]","명","514",
"논산시","18세","여자인구수[명]","명","499",
"논산시","19세","총인구수[명]","명","963",
"논산시","19세","남자인구수[명]","명","499",
"논산시","19세","여자인구수[명]","명","464",
"논산시","20세","총인구수[명]","명","1115",
"논산시","20세","남자인구수[명]","명","631",
"논산시","20세","여자인구수[명]","명","484",
"논산시","21세","총인구수[명]","명","1112",
"논산시","21세","남자인구수[명]","명","627",
"논산시","21세","여자인구수[명]","명","485",
"논산시","22세","총인구수[명]","명","1153",
"논산시","22세","남자인구수[명]","명","623",
"논산시","22세","여자인구수[명]","명","530",
"논산시","23세","총인구수[명]","명","1095",
"논산시","23세","남자인구수[명]","명","617",
"논산시","23세","여자인구수[명]","명","478",
"논산시","24세","총인구수[명]","명","1066",
"논산시","24세","남자인구수[명]","명","614",
"논산시","24세","여자인구수[명]","명","452",
"논산시","25세","총인구수[명]","명","1050",
"논산시","25세","남자인구수[명]","명","593",
"논산시","25세","여자인구수[명]","명","457",
"논산시","26세","총인구수[명]","명","1066",
"논산시","26세","남자인구수[명]","명","572",
"논산시","26세","여자인구수[명]","명","494",
"논산시","27세","총인구수[명]","명","1029",
"논산시","27세","남자인구수[명]","명","585",
"논산시","27세","여자인구수[명]","명","444",
"논산시","28세","총인구수[명]","명","1028",
"논산시","28세","남자인구수[명]","명","576",
"논산시","28세","여자인구수[명]","명","452",
"논산시","29세","총인구수[명]","명","1035",
"논산시","29세","남자인구수[명]","명","571",
"논산시","29세","여자인구수[명]","명","464",
"논산시","30세","총인구수[명]","명","1053",
"논산시","30세","남자인구수[명]","명","588",
"논산시","30세","여자인구수[명]","명","465",
"논산시","31세","총인구수[명]","명","988",
"논산시","31세","남자인구수[명]","명","570",
"논산시","31세","여자인구수[명]","명","418",
"논산시","32세","총인구수[명]","명","934",
"논산시","32세","남자인구수[명]","명","523",
"논산시","32세","여자인구수[명]","명","411",
"논산시","33세","총인구수[명]","명","920",
"논산시","33세","남자인구수[명]","명","481",
"논산시","33세","여자인구수[명]","명","439",
"논산시","34세","총인구수[명]","명","895",
"논산시","34세","남자인구수[명]","명","470",
"논산시","34세","여자인구수[명]","명","425",
"논산시","35세","총인구수[명]","명","926",
"논산시","35세","남자인구수[명]","명","490",
"논산시","35세","여자인구수[명]","명","436",
"논산시","36세","총인구수[명]","명","996",
"논산시","36세","남자인구수[명]","명","481",
"논산시","36세","여자인구수[명]","명","515",
"논산시","37세","총인구수[명]","명","934",
"논산시","37세","남자인구수[명]","명","472",
"논산시","37세","여자인구수[명]","명","462",
"논산시","38세","총인구수[명]","명","1162",
"논산시","38세","남자인구수[명]","명","592",
"논산시","38세","여자인구수[명]","명","570",
"논산시","39세","총인구수[명]","명","1300",
"논산시","39세","남자인구수[명]","명","703",
"논산시","39세","여자인구수[명]","명","597",
"논산시","40세","총인구수[명]","명","1340",
"논산시","40세","남자인구수[명]","명","705",
"논산시","40세","여자인구수[명]","명","635",
"논산시","41세","총인구수[명]","명","1322",
"논산시","41세","남자인구수[명]","명","648",
"논산시","41세","여자인구수[명]","명","674",
"논산시","42세","총인구수[명]","명","1299",
"논산시","42세","남자인구수[명]","명","702",
"논산시","42세","여자인구수[명]","명","597",
"논산시","43세","총인구수[명]","명","1272",
"논산시","43세","남자인구수[명]","명","666",
"논산시","43세","여자인구수[명]","명","606",
"논산시","44세","총인구수[명]","명","1344",
"논산시","44세","남자인구수[명]","명","684",
"논산시","44세","여자인구수[명]","명","660",
"논산시","45세","총인구수[명]","명","1384",
"논산시","45세","남자인구수[명]","명","755",
"논산시","45세","여자인구수[명]","명","629",
"논산시","46세","총인구수[명]","명","1514",
"논산시","46세","남자인구수[명]","명","800",
"논산시","46세","여자인구수[명]","명","714",
"논산시","47세","총인구수[명]","명","1686",
"논산시","47세","남자인구수[명]","명","942",
